TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,PA,2303,6,MX,,2010,1,0,2022,19305097,0,0
1,PA,2303,6,NL,,2010,1,0,2022,16515653,0,0
1,PA,2303,6,OT,,2010,1,1,2022,187440,0,0
1,PA,2303,6,QT,,2010,1,0,2022,103599,0,0
1,PA,2303,6,SL,,2010,1,0,2022,283332,0,0
1,PA,2303,6,TM,,2010,1,0,2022,9668447,0,0
1,PA,2304,3,XX,,2010,1,0,2022,16992270,17656,0
1,PA,2304,3,XX,,2010,2,0,2022,965770,6654,0
1,PA,2304,5,AG,,2010,1,0,2022,82344088,0,0
1,PA,2304,5,AG,,2010,2,0,2022,1535364,0,0
1,PA,2304,5,BC,,2010,1,0,2022,3100783,0,0
1,PA,2304,5,BC,,2010,1,1,2022,8000,0,0
1,PA,2304,5,BC,,2010,2,0,2022,168070,0,0
1,PA,2304,5,BS,,2010,1,0,2022,3141,0,0
1,PA,2304,5,CH,,2010,1,0,2022,2940836,0,0
1,PA,2304,5,CH,,2010,2,0,2022,894791,0,0
1,PA,2304,5,CL,,2010,1,0,2022,441334,0,0
1,PA,2304,5,CL,,2010,1,1,2022,4793,0,0
1,PA,2304,5,CL,,2010,2,0,2022,92665,0,0
1,PA,2304,5,CM,,2010,1,0,2022,109443023,0,0
1,PA,2304,5,CM,,2010,1,1,2022,425129,0,0
1,PA,2304,5,CM,,2010,2,0,2022,10258574,0,0
1,PA,2304,5,CO,,2010,1,0,2022,113126171,0,0
1,PA,2304,5,CO,,2010,1,1,2022,20963969,0,0
1,PA,2304,5,CO,,2010,2,0,2022,6338732,0,0
1,PA,2304,5,CS,,2010,1,0,2022,171688,0,0
1,PA,2304,5,DF,,2010,1,0,2022,42297486,0,0
1,PA,2304,5,DF,,2010,1,1,2022,195276,0,0
1,PA,2304,5,DF,,2010,2,0,2022,11597074,0,0
1,PA,2304,5,DG,,2010,1,0,2022,15790411,0,0
1,PA,2304,5,DG,,2010,1,1,2022,115194,0,0
1,PA,2304,5,DG,,2010,2,0,2022,4631099,0,0
1,PA,2304,5,GR,,2010,1,0,2022,2667,0,0
1,PA,2304,5,GR,,2010,2,0,2022,39480,0,0
1,PA,2304,5,GT,,2010,1,0,2022,60896724,0,0
1,PA,2304,5,GT,,2010,1,1,2022,87952125,0,0
1,PA,2304,5,GT,,2010,2,0,2022,4879284,0,0
1,PA,2304,5,HG,,2010,1,0,2022,91200915,0,0
1,PA,2304,5,HG,,2010,1,1,2022,50872,0,0
1,PA,2304,5,HG,,2010,2,0,2022,1453898,0,0
1,PA,2304,5,JA,,2010,1,0,2022,136788520,0,0
1,PA,2304,5,JA,,2010,1,1,2022,593948,0,0
1,PA,2304,5,JA,,2010,2,0,2022,19171474,0,0
1,PA,2304,5,JA,,2010,2,1,2022,10385,0,0
1,PA,2304,5,MI,,2010,1,0,2022,2667981,0,0
1,PA,2304,5,MI,,2010,2,0,2022,534209,0,0
1,PA,2304,5,MO,,2010,1,0,2022,3500135,0,0
1,PA,2304,5,MO,,2010,2,0,2022,351353,0,0
1,PA,2304,5,MX,,2010,1,0,2022,355711040,0,0
1,PA,2304,5,MX,,2010,1,1,2022,17029555,0,0
1,PA,2304,5,MX,,2010,2,0,2022,40124873,0,0
1,PA,2304,5,MX,,2010,2,1,2022,575847,0,0
1,PA,2304,5,NA,,2010,1,0,2022,77288,0,0
1,PA,2304,5,NA,,2010,2,0,2022,440275,0,0
1,PA,2304,5,NL,,2010,1,0,2022,854289812,0,0
1,PA,2304,5,NL,,2010,1,1,2022,17227547,0,0
1,PA,2304,5,NL,,2010,2,0,2022,45766743,0,0
1,PA,2304,5,NL,,2010,2,1,2022,283731,0,0
1,PA,2304,5,OA,,2010,1,0,2022,845815,0,0
1,PA,2304,5,OA,,2010,2,0,2022,17875,0,0
1,PA,2304,5,OT,,2010,1,0,2022,60121378,0,0
1,PA,2304,5,OT,,2010,1,1,2022,4758857,0,0
1,PA,2304,5,OT,,2010,2,0,2022,5872821,0,0
1,PA,2304,5,OT,,2010,2,1,2022,1089042,0,0
1,PA,2304,5,PU,,2010,1,0,2022,41535146,0,0
1,PA,2304,5,PU,,2010,1,1,2022,19418820,0,0
1,PA,2304,5,PU,,2010,2,0,2022,3310569,0,0
1,PA,2304,5,QR,,2010,1,0,2022,1120410,0,0
1,PA,2304,5,QR,,2010,1,1,2022,4509,0,0
1,PA,2304,5,QR,,2010,2,0,2022,284920,0,0
1,PA,2304,5,QT,,2010,1,0,2022,837335907,0,0
1,PA,2304,5,QT,,2010,1,1,2022,1094744,0,0
1,PA,2304,5,QT,,2010,2,0,2022,18878706,0,0
1,PA,2304,5,SI,,2010,1,0,2022,954762,0,0
1,PA,2304,5,SI,,2010,2,0,2022,41192,0,0
1,PA,2304,5,SL,,2010,1,0,2022,89877008,0,0
1,PA,2304,5,SL,,2010,1,1,2022,47839,0,0
1,PA,2304,5,SL,,2010,2,0,2022,5900403,0,0
1,PA,2304,5,SO,,2010,1,0,2022,464583,0,0
1,PA,2304,5,SO,,2010,2,0,2022,78313,0,0
1,PA,2304,5,TB,,2010,1,0,2022,672916,0,0
1,PA,2304,5,TB,,2010,2,0,2022,9129,0,0
1,PA,2304,5,TL,,2010,1,0,2022,4048525,0,0
1,PA,2304,5,TL,,2010,1,1,2022,38707,0,0
1,PA,2304,5,TL,,2010,2,0,2022,281073,0,0
1,PA,2304,5,TM,,2010,1,0,2022,13398142,0,0
1,PA,2304,5,TM,,2010,2,0,2022,318559,0,0
1,PA,2304,5,VE,,2010,1,0,2022,2097039,0,0
1,PA,2304,5,VE,,2010,2,0,2022,2003711,0,0
1,PA,2304,5,VE,,2010,2,1,2022,241988,0,0
1,PA,2304,5,YU,,2010,1,0,2022,159558,0,0
1,PA,2304,5,YU,,2010,2,0,2022,111812,0,0
1,PA,2304,5,ZA,,2010,1,0,2022,6097687,0,0
1,PA,2304,5,ZA,,2010,1,1,2022,19616,0,0
1,PA,2304,5,ZA,,2010,2,0,2022,7930,0,0
1,PA,2304,6,CH,,2010,1,1,2022,652593,0,0
1,PA,2304,6,CM,,2010,1,0,2022,14815586,0,0
1,PA,2304,6,CM,,2010,1,1,2022,32756670,0,0
1,PA,2304,6,CO,,2010,1,0,2022,2426155,0,0
1,PA,2304,6,CO,,2010,1,1,2022,3415,0,0
1,PA,2304,6,DF,,2010,1,0,2022,196084,0,0
1,PA,2304,6,DF,,2010,2,0,2022,877963,0,0
1,PA,2304,6,GT,,2010,1,0,2022,2532360,0,0
1,PA,2304,6,GT,,2010,1,1,2022,49205,0,0
1,PA,2304,6,HG,,2010,1,0,2022,415643,0,0
1,PA,2304,6,HG,,2010,1,1,2022,1647579,0,0
1,PA,2304,6,JA,,2010,1,0,2022,176136,0,0
1,PA,2304,6,JA,,2010,2,0,2022,341862,0,0
1,PA,2304,6,JA,,2010,2,1,2022,14432,0,0
1,PA,2304,6,MO,,2010,1,0,2022,80960,0,0
1,PA,2304,6,MX,,2010,1,0,2022,10189931,0,0
1,PA,2304,6,MX,,2010,1,1,2022,26105198,0,0
1,PA,2304,6,MX,,2010,2,0,2022,978386,0,0
1,PA,2304,6,MX,,2010,2,1,2022,6134,0,0
1,PA,2304,6,NL,,2010,1,0,2022,27963888,0,0
1,PA,2304,6,NL,,2010,1,1,2022,12139209,0,0
1,PA,2304,6,NL,,2010,2,0,2022,35550,0,0
1,PA,2304,6,NL,,2010,2,1,2022,12135,0,0
1,PA,2304,6,OT,,2010,1,0,2022,2401595,0,0
1,PA,2304,6,OT,,2010,1,1,2022,1054871,0,0
1,PA,2304,6,OT,,2010,2,0,2022,39675,0,0
1,PA,2304,6,QR,,2010,2,1,2022,6829,0,0
1,PA,2304,6,QT,,2010,1,0,2022,1394268,0,0
1,PA,2304,6,QT,,2010,1,1,2022,1522376,0,0
1,PA,2304,6,SL,,2010,1,0,2022,42941438,0,0
1,PA,2304,6,SL,,2010,1,1,2022,5314495,0,0
1,PA,2304,6,TL,,2010,1,0,2022,508424,0,0
1,PA,2304,6,TL,,2010,1,1,2022,258536,0,0
1,PA,2304,6,TM,,2010,1,0,2022,505679,0,0
1,PA,2304,6,TM,,2010,1,1,2022,156599,0,0
1,PA,2304,8,AG,,2010,1,X,2022,195738,0,0
1,PA,2304,8,CH,,2010,1,X,2022,114163,0,0
1,PA,2304,8,CO,,2010,1,X,2022,324220,0,0
1,PA,2304,8,DF,,2010,1,X,2022,300948,0,0
1,PA,2304,8,GR,,2010,1,X,2022,17735,0,0
1,PA,2304,8,GT,,2010,1,X,2022,69631,0,0
1,PA,2304,8,HG,,2010,1,X,2022,413602,0,0
1,PA,2304,8,JA,,2010,1,X,2022,377784,0,0
1,PA,2304,8,JA,,2010,2,X,2022,10844,0,0
1,PA,2304,8,MI,,2010,1,X,2022,58780,0,0
1,PA,2304,8,MO,,2010,1,X,2022,51733,0,0
1,PA,2304,8,MX,,2010,1,X,2022,26560872,0,0
1,PA,2304,8,NL,,2010,1,X,2022,518262,0,0
1,PA,2304,8,NL,,2010,2,X,2022,52806,0,0
1,PA,2304,8,OA,,2010,1,X,2022,7850,0,0
1,PA,2304,8,OT,,2010,1,X,2022,552911,0,0
1,PA,2304,8,PU,,2010,1,X,2022,48373,0,0
1,PA,2304,8,QT,,2010,1,X,2022,136379,0,0
1,PA,2304,8,QT,,2010,2,X,2022,14965,0,0
1,PA,2304,8,SL,,2010,1,X,2022,104552,0,0
1,PA,2304,8,TM,,2010,1,X,2022,395787,0,0
1,PA,2304,8,TM,,2010,2,X,2022,15353,0,0
1,PA,2305,3,XX,,2010,1,0,2022,103371,441,0
1,PA,2305,3,XX,,2010,2,0,2022,54670,492,0
1,PA,2305,5,CH,,2010,1,0,2022,143639,0,0
1,PA,2305,5,CH,,2010,2,0,2022,62782,0,0
1,PA,2305,5,CM,,2010,1,0,2022,21501,0,0
1,PA,2305,5,CO,,2010,1,0,2022,84826,0,0
1,PA,2305,5,CO,,2010,2,0,2022,135000,0,0
1,PA,2305,5,DF,,2010,1,0,2022,892459,0,0
1,PA,2305,5,DF,,2010,2,0,2022,4015,0,0
1,PA,2305,5,GT,,2010,1,0,2022,176256,0,0
1,PA,2305,5,GT,,2010,2,0,2022,31705,0,0
1,PA,2305,5,JA,,2010,1,0,2022,666692,0,0
1,PA,2305,5,MI,,2010,1,0,2022,36833,0,0
1,PA,2305,5,MX,,2010,1,0,2022,2675111,0,0
1,PA,2305,5,MX,,2010,2,0,2022,1831558,0,0
1,PA,2305,5,NL,,2010,1,0,2022,3781393,0,0
1,PA,2305,5,NL,,2010,2,0,2022,2759187,0,0
1,PA,2305,5,OT,,2010,1,0,2022,55277,0,0
1,PA,2305,5,OT,,2010,2,0,2022,133973,0,0
1,PA,2305,5,PU,,2010,1,0,2022,3825,0,0
1,PA,2305,5,QT,,2010,1,0,2022,17253418,0,0
1,PA,2305,5,QT,,2010,2,0,2022,3845400,0,0
1,PA,2305,5,SL,,2010,1,0,2022,9440,0,0
1,PA,2305,5,SO,,2010,2,0,2022,4888000,0,0
1,PA,2305,5,TB,,2010,1,0,2022,818820,0,0
1,PA,2305,5,TB,,2010,2,0,2022,20765,0,0
1,PA,2305,5,TM,,2010,1,0,2022,4046982,0,0
1,PA,2305,5,TM,,2010,2,0,2022,1154549,0,0
1,PA,2305,5,VE,,2010,1,0,2022,710033,0,0
1,PA,2305,8,NL,,2010,1,X,2022,936713,0,0
1,PA,2305,8,NL,,2010,2,X,2022,853359,0,0
1,PA,2305,8,TB,,2010,1,X,2022,408000,0,0
1,PA,2305,8,TM,,2010,1,X,2022,291314,0,0
1,PA,2307,5,MX,,2010,1,1,2022,5087,0,0
1,PA,2310,5,DF,,2010,1,0,2022,6540,0,0
1,PA,2310,5,JA,,2010,1,0,2022,58650,0,0
1,PA,2310,5,JA,,2010,2,0,2022,3623,0,0
1,PA,2310,5,NL,,2010,1,0,2022,800965,0,0
1,PA,2310,8,CH,,2010,1,X,2022,4242,0,0
1,PA,2310,8,JA,,2010,1,X,2022,2744,0,0
1,PA,2401,5,BC,,2010,1,0,2022,10091,0,0
1,PA,2401,5,BS,,2010,1,0,2022,8603,0,0
1,PA,2401,5,BS,,2010,2,0,2022,2566,0,0
1,PA,2401,5,CH,,2010,1,0,2022,50549132,0,0
1,PA,2401,5,CH,,2010,1,1,2022,104642,0,0
1,PA,2401,5,CH,,2010,2,0,2022,12788194,0,0
1,PA,2401,5,CH,,2010,2,1,2022,96660,0,0
1,PA,2401,5,CO,,2010,1,0,2022,58256,0,0
1,PA,2401,5,DF,,2010,1,0,2022,31110524,0,0
1,PA,2401,5,DF,,2010,2,0,2022,350617,0,0
1,PA,2401,5,GT,,2010,1,0,2022,540940,0,0
1,PA,2401,5,HG,,2010,1,1,2022,18606,0,0
1,PA,2401,5,HG,,2010,2,1,2022,9524,0,0
1,PA,2401,5,JA,,2010,1,0,2022,415492,0,0
1,PA,2401,5,MO,,2010,1,0,2022,58867,0,0
1,PA,2401,5,MX,,2010,1,0,2022,1979484,0,0
1,PA,2401,5,MX,,2010,2,0,2022,314975,0,0
1,PA,2401,5,NL,,2010,1,0,2022,172034,0,0
1,PA,2401,5,NL,,2010,1,1,2022,32405,0,0
1,PA,2401,5,NL,,2010,2,1,2022,19987,0,0
1,PA,2401,5,OT,,2010,2,0,2022,29394,0,0
1,PA,2401,5,QR,,2010,1,0,2022,100590,0,0
1,PA,2401,5,QR,,2010,2,0,2022,24175,0,0
1,PA,2401,5,QT,,2010,1,0,2022,40827,0,0
1,PA,2401,5,SI,,2010,1,0,2022,3817145,0,0
1,PA,2401,5,SL,,2010,1,0,2022,36392,0,0
1,PA,2401,5,SO,,2010,1,0,2022,77010,0,0
1,PA,2402,3,XX,,2010,1,0,2022,206059,1132,0
1,PA,2402,3,XX,,2010,2,0,2022,8020,268,0
1,PA,2402,5,CH,,2010,1,0,2022,119482575,0,0
1,PA,2402,5,CH,,2010,1,1,2022,79975,0,0
1,PA,2402,5,CH,,2010,2,0,2022,59028806,0,0
1,PA,2402,5,CM,,2010,1,0,2022,219159,0,0
1,PA,2402,5,DF,,2010,1,0,2022,103464,0,0
1,PA,2402,5,DF,,2010,2,0,2022,5645,0,0
1,PA,2402,5,GT,,2010,1,1,2022,19099,0,0
1,PA,2402,5,JA,,2010,1,0,2022,448714,0,0
1,PA,2402,5,MX,,2010,1,0,2022,651030,0,0
1,PA,2402,5,MX,,2010,2,0,2022,9706,0,0
1,PA,2402,5,NL,,2010,1,0,2022,285999,0,0
1,PA,2402,5,OT,,2010,1,0,2022,1439433,0,0
1,PA,2402,5,OT,,2010,2,0,2022,412817,0,0
1,PA,2402,5,QT,,2010,1,0,2022,20916,0,0
1,PA,2402,5,QT,,2010,1,1,2022,268676,0,0
1,PA,2402,5,TM,,2010,1,0,2022,17699,0,0
1,PA,2402,6,NL,,2010,1,0,2022,97219,0,0
1,PA,2402,8,BC,,2010,1,X,2022,5365,0,0
1,PA,2402,8,CH,,2010,1,X,2022,34762,0,0
1,PA,2402,8,CH,,2010,2,X,2022,5569,0,0
1,PA,2402,8,GT,,2010,1,X,2022,688530,0,0
1,PA,2402,8,GT,,2010,2,X,2022,77822,0,0
1,PA,2403,5,CH,,2010,1,0,2022,753166,0,0
1,PA,2403,5,CO,,2010,1,0,2022,2621,0,0
1,PA,2403,5,NL,,2010,1,0,2022,638711,0,0
1,PA,2403,5,NL,,2010,2,0,2022,36338,0,0
1,PA,2404,5,CH,,2010,1,0,2022,1070268,0,0
1,PA,2404,8,AG,,2010,1,X,2022,68016,0,0
1,PA,2404,8,AG,,2010,2,X,2022,134476,0,0
1,PA,2404,8,CH,,2010,1,X,2022,3472483,0,0
1,PA,2404,8,CH,,2010,2,X,2022,1194446,0,0
1,PA,2404,8,CO,,2010,1,X,2022,24202,0,0
1,PA,2404,8,CO,,2010,2,X,2022,128978,0,0
1,PA,2404,8,DF,,2010,1,X,2022,41325,0,0
1,PA,2404,8,DF,,2010,2,X,2022,12011,0,0
1,PA,2404,8,DG,,2010,1,X,2022,9833,0,0
1,PA,2404,8,DG,,2010,2,X,2022,21259,0,0
1,PA,2404,8,JA,,2010,1,X,2022,11850,0,0
1,PA,2404,8,JA,,2010,2,X,2022,113065,0,0
1,PA,2404,8,MI,,2010,1,X,2022,13376,0,0
1,PA,2404,8,MO,,2010,2,X,2022,7888,0,0
1,PA,2404,8,MX,,2010,1,X,2022,13399,0,0
1,PA,2404,8,OT,,2010,1,X,2022,2523,0,0
1,PA,2404,8,QR,,2010,1,X,2022,2548,0,0
1,PA,2404,8,SI,,2010,1,X,2022,139568,0,0
1,PA,2404,8,SO,,2010,1,X,2022,5871,0,0
1,PA,2404,8,SO,,2010,2,X,2022,18609,0,0
1,PA,2404,8,TM,,2010,1,X,2022,19713,0,0
1,PA,2404,8,TM,,2010,2,X,2022,19374,0,0
1,PA,2404,8,YU,,2010,2,X,2022,2613,0,0
1,PA,2404,8,ZA,,2010,1,X,2022,4348,0,0
1,PA,2406,5,SO,,2010,2,0,2022,22074,0,0
1,PA,2406,8,CH,,2010,1,X,2022,15078,0,0
1,PA,2408,5,CH,,2010,1,0,2022,24669762,0,0
1,PA,2408,5,CH,,2010,2,0,2022,889144,0,0
1,PA,2408,5,JA,,2010,1,0,2022,112500,0,0
1,PA,2408,5,SL,,2010,1,0,2022,65932,0,0
1,PA,2503,5,BC,,2010,1,0,2022,2672981,0,0
1,PA,2503,5,BC,,2010,1,1,2022,2691827,0,0
1,PA,2503,5,GT,,2010,1,1,2022,8073,0,0
1,PA,2503,5,MX,,2010,1,0,2022,18900,0,0
1,PA,2503,5,MX,,2010,1,1,2022,10905,0,0
1,PA,2503,5,MX,,2010,2,0,2022,15000,0,0
1,PA,2503,5,OT,,2010,1,0,2022,362540,0,0
1,PA,2503,5,OT,,2010,2,0,2022,47909,0,0
1,PA,2503,6,BC,,2010,1,0,2022,203695,0,0
1,PA,2503,6,BC,,2010,1,1,2022,3436,0,0
1,PA,2504,6,BC,,2010,1,0,2022,471829,0,0
1,PA,2504,6,BC,,2010,1,1,2022,40950,0,0
1,PA,2505,8,BC,,2010,1,X,2022,16300,0,0
1,PA,2505,8,BC,,2010,2,X,2022,7000,0,0
1,PA,2506,5,BC,,2010,1,0,2022,30126240,0,0
1,PA,2506,5,BC,,2010,1,1,2022,420521,0,0
1,PA,2506,5,BC,,2010,2,0,2022,17866224,0,0
1,PA,2506,5,BC,,2010,2,1,2022,24026,0,0
1,PA,2506,5,BS,,2010,1,0,2022,658522,0,0
1,PA,2506,5,BS,,2010,2,0,2022,21505,0,0
1,PA,2506,5,BS,,2010,2,1,2022,2614,0,0
1,PA,2506,5,CH,,2010,1,0,2022,401557,0,0
1,PA,2506,5,CM,,2010,1,0,2022,68601,0,0
1,PA,2506,5,CO,,2010,2,0,2022,2579,0,0
1,PA,2506,5,DF,,2010,1,0,2022,196559,0,0
1,PA,2506,5,DF,,2010,2,0,2022,90210,0,0
1,PA,2506,5,GT,,2010,1,0,2022,2724,0,0
1,PA,2506,5,JA,,2010,1,0,2022,508360,0,0
1,PA,2506,5,MI,,2010,2,0,2022,72374,0,0
1,PA,2506,5,MX,,2010,1,0,2022,6033867,0,0
1,PA,2506,5,MX,,2010,2,0,2022,38146,0,0
1,PA,2506,5,NL,,2010,1,0,2022,150855,0,0
1,PA,2506,5,NL,,2010,2,0,2022,268458,0,0
1,PA,2506,5,OT,,2010,2,0,2022,20114,0,0
1,PA,2506,5,PU,,2010,1,0,2022,19651,0,0
1,PA,2506,5,PU,,2010,2,0,2022,239554,0,0
1,PA,2506,5,QR,,2010,1,1,2022,25205,0,0
1,PA,2506,5,QR,,2010,2,0,2022,310650,0,0
1,PA,2506,5,QT,,2010,1,0,2022,2168315,0,0
1,PA,2506,5,QT,,2010,1,1,2022,20228,0,0
1,PA,2506,5,SI,,2010,1,0,2022,2046333,0,0
1,PA,2506,5,SI,,2010,2,0,2022,21965,0,0
1,PA,2506,5,SL,,2010,2,0,2022,7127,0,0
1,PA,2506,5,SO,,2010,1,0,2022,29236,0,0
1,PA,2506,5,SO,,2010,1,1,2022,3033,0,0
1,PA,2506,5,SO,,2010,2,0,2022,87456,0,0
1,PA,2506,5,SO,,2010,2,1,2022,7383,0,0
1,PA,2506,5,TM,,2010,1,0,2022,6076,0,0
1,PA,2506,5,TM,,2010,2,0,2022,19473,0,0
1,PA,2506,5,YU,,2010,1,0,2022,6575,0,0
1,PA,2506,8,BC,,2010,1,X,2022,15500,0,0
1,PA,2506,8,BC,,2010,2,X,2022,4395,0,0
1,PA,2506,8,BS,,2010,1,X,2022,6800,0,0
1,PA,2506,8,BS,,2010,2,X,2022,14200,0,0
1,PA,2507,5,BC,,2010,1,0,2022,46697842,0,0
1,PA,2507,5,BC,,2010,1,1,2022,328746,0,0
1,PA,2507,5,BC,,2010,2,0,2022,6825049,0,0
1,PA,2507,5,DF,,2010,1,0,2022,223245,0,0
1,PA,2507,5,JA,,2010,1,0,2022,136183,0,0
1,PA,2507,5,MX,,2010,1,0,2022,5277319,0,0
1,PA,2507,5,MX,,2010,1,1,2022,16336,0,0
1,PA,2507,5,NL,,2010,1,0,2022,23661,0,0
1,PA,2507,5,NL,,2010,2,0,2022,7480,0,0
1,PA,2507,5,OT,,2010,1,0,2022,947202,0,0
1,PA,2507,5,SI,,2010,1,0,2022,28339,0,0
1,PA,2507,5,SI,,2010,2,0,2022,16686,0,0
1,PA,2507,5,SL,,2010,1,0,2022,29062,0,0
1,PA,2507,5,SO,,2010,1,0,2022,269241,0,0
1,PA,2507,8,BC,,2010,1,X,2022,49028,0,0
1,PA,2601,5,NL,,2010,1,0,2022,134047,0,0
1,PA,2601,5,SO,,2010,1,0,2022,5006642,0,0
1,PA,2601,5,SO,,2010,2,0,2022,1379707,0,0
1,PA,2601,5,TB,,2010,1,0,2022,4980,0,0
1,PA,2601,8,TB,,2010,1,X,2022,10704,0,0
1,PA,2603,5,MX,,2010,1,0,2022,4374,0,0
1,PA,2603,5,SO,,2010,1,0,2022,2632546,0,0
1,PA,2603,5,SO,,2010,2,0,2022,1535984,0,0
1,PA,2604,5,BC,,2010,2,0,2022,91379,0,0
1,PA,2604,5,BS,,2010,2,0,2022,3078,0,0
1,PA,2604,5,CO,,2010,1,0,2022,402206,0,0
1,PA,2604,5,DF,,2010,1,0,2022,980199,0,0
1,PA,2604,5,JA,,2010,1,0,2022,129004,0,0
1,PA,2604,5,MX,,2010,1,0,2022,571879,0,0
1,PA,2604,5,NL,,2010,1,0,2022,263493,0,0
1,PA,2604,5,OT,,2010,1,0,2022,13444,0,0
1,PA,2604,5,OT,,2010,2,0,2022,69755,0,0
1,PA,2604,5,QT,,2010,1,0,2022,170665,0,0
1,PA,2604,5,QT,,2010,2,0,2022,23286,0,0
1,PA,2604,5,SI,,2010,1,0,2022,4858449,0,0
1,PA,2604,5,SI,,2010,2,0,2022,421400,0,0
1,PA,2604,5,SI,,2010,2,1,2022,12229,0,0
1,PA,2604,5,SL,,2010,1,0,2022,8504,0,0
1,PA,2604,5,SO,,2010,1,0,2022,301251295,0,0
1,PA,2604,5,SO,,2010,1,1,2022,314711,0,0
1,PA,2604,5,SO,,2010,2,0,2022,155697684,0,0
1,PA,2604,5,SO,,2010,2,1,2022,162444,0,0
1,PA,2604,6,MX,,2010,1,1,2022,38195,0,0
1,PA,2604,8,SO,,2010,1,X,2022,3056,0,0
1,PA,2604,8,SO,,2010,2,X,2022,13295,0,0
1,PA,2605,3,XX,,2010,2,0,2022,33500,140,0
1,PA,2608,5,DF,,2010,1,0,2022,8582,0,0
1,PA,2608,5,SO,,2010,1,0,2022,166555,0,0
1,PA,2608,5,SO,,2010,2,0,2022,64190,0,0
1,PA,2720,3,XX,,2010,1,0,2022,7560799,16960,0
1,PA,2720,3,XX,,2010,2,0,2022,51231,323,0
1,PA,2720,3,XX,,2010,2,1,2022,63792,467,0
1,PA,27XX,3,,XO,1220,1,X,2022,21914,39,429
1,PA,2801,3,XX,,2010,1,0,2022,233149,995,0
1,PA,28XX,3,,XC,1220,1,X,2022,6780,10,310
1,PA,28XX,3,,XO,1220,1,X,2022,13051,84,23
1,PA,29XX,1,,XC,1220,2,X,2022,3307879,357340,42126
1,PA,29XX,1,,XW,1220,2,X,2022,10855,16285,212
1,PA,29XX,3,,XA,1220,1,X,2022,18817,135,457
1,PA,29XX,3,,XA,1220,2,X,2022,3945,9,134
1,PA,29XX,3,,XC,1220,1,X,2022,30237,218,74
1,PA,29XX,3,,XM,1220,1,X,2022,3239,27,132
1,PA,29XX,3,,XO,1220,1,X,2022,3934,9,142
1,PA,29XX,3,,XO,1220,2,X,2022,15617,25,381
1,PA,29XX,3,,XQ,1220,1,X,2022,11765,75,246
1,PA,3001,5,,XA,1220,1,X,2022,177128,0,6800
1,PA,3001,5,,XA,1220,2,X,2022,57444,0,301
1,PA,3001,5,,XB,1220,1,X,2022,141806,0,10685
1,PA,3001,5,,XC,1220,1,X,2022,6140884,0,123936
1,PA,3001,5,,XC,1220,2,X,2022,3015363,0,68182
1,PA,3001,5,,XM,1220,1,X,2022,697938,0,9397
1,PA,3001,5,,XM,1220,2,X,2022,34693,0,835
1,PA,3001,5,,XO,1220,1,X,2022,2482668,0,129368
1,PA,3001,5,,XO,1220,2,X,2022,851370,0,15259
1,PA,3001,5,,XQ,1220,1,X,2022,767884,0,29145
1,PA,3001,5,,XQ,1220,2,X,2022,55977,0,1147
1,PA,3001,5,,XS,1220,1,X,2022,43991,0,3881
1,PA,3001,6,,XQ,1220,1,X,2022,168321,0,6927
1,PA,3001,8,,XC,1220,1,X,2022,261020,0,14121
1,PA,3002,5,,XA,1220,1,X,2022,8165,0,742
1,PA,3002,5,,XO,1220,1,X,2022,5730,0,5
1,PA,3002,5,,XO,1220,2,X,2022,308600,0,3181
1,PA,3003,5,,XA,1220,1,X,2022,79627,0,1098
1,PA,3003,5,,XB,1220,1,X,2022,19058,0,385
1,PA,3003,5,,XC,1220,1,X,2022,2675,0,144
1,PA,3003,5,,XO,1220,1,X,2022,405173,0,7513
1,PA,3003,5,,XQ,1220,1,X,2022,97060,0,1150
1,PA,3003,6,,XB,1220,1,X,2022,155995,0,1544
1,PA,3003,6,,XO,1220,1,X,2022,138947,0,10625
1,PA,3004,5,,XA,1220,1,X,2022,213486,0,3382
1,PA,3004,5,,XA,1220,2,X,2022,48831,0,965
1,PA,3004,5,,XB,1220,1,X,2022,222554,0,16860
1,PA,3004,5,,XC,1220,1,X,2022,182255931,0,4036652
1,PA,3004,5,,XC,1220,2,X,2022,46702808,0,754090
1,PA,3004,5,,XM,1220,1,X,2022,879956,0,34697
1,PA,3004,5,,XM,1220,2,X,2022,137961,0,3347
1,PA,3004,5,,XO,1220,1,X,2022,5425517,0,165391
1,PA,3004,5,,XO,1220,2,X,2022,1740371,0,31533
1,PA,3004,5,,XQ,1220,1,X,2022,298406,0,12709
1,PA,3004,5,,XQ,1220,2,X,2022,70546,0,2011
1,PA,3004,5,,XS,1220,1,X,2022,820708,0,18232
1,PA,3004,5,,XS,1220,2,X,2022,42329,0,828
1,PA,3004,6,,XA,1220,1,X,2022,151014,0,3805
1,PA,3004,6,,XC,1220,1,X,2022,772083,0,64394
1,PA,3004,6,,XC,1220,2,X,2022,2259015,0,34730
1,PA,3004,6,,XQ,1220,1,X,2022,121501,0,79
1,PA,3005,5,,XA,1220,1,X,2022,34143,0,727
1,PA,3005,5,,XC,1220,1,X,2022,20857,0,99
1,PA,3005,5,,XO,1220,1,X,2022,330512,0,27473
1,PA,3005,5,,XO,1220,2,X,2022,9815,0,360
